Date,ret
2020-02-19,0.0017065369757226778
2020-02-20,0.0012673169730705869
2020-02-21,2.661042603332997e-05
2020-02-24,-0.007269301119074478
2020-02-25,-0.016387024114745796
2020-02-26,-0.001628517335645091
2020-02-27,-0.021969036921850732
2020-02-28,-0.009922900386609729
2020-03-02,0.028347906586523974
2020-03-03,0.0022004692188788287
2020-03-04,0.00398278208761324
2020-03-05,0.0029775773221404483
2020-03-06,0.005179793307189512
2020-03-09,-0.004774498366544505
2020-03-10,-0.0030021651386347714
2020-03-11,-0.012196976878834434
2020-03-12,-0.016348488049703666
2020-03-13,0.007210125665646272
2020-03-16,-0.007300487682002768
2020-03-17,-0.0012648120216421505
2020-03-18,-0.015986563395297068
2020-03-19,0.0019027083894473384
2020-03-20,0.008730494170510514
2020-03-23,0.010367765778813723
2020-03-24,0.015691065126888323
2020-03-25,-0.0020830906460190535
2020-03-26,0.01026152316298612
2020-03-27,-0.0021939426393066536
2020-03-30,0.005075441734041203
2020-03-31,-0.007103826897624219
2020-04-01,-0.0028461984334939155
2020-04-02,0.005786237107840014
2020-04-03,-0.0009239811919295043
2020-04-06,0.013238786251056664
2020-04-07,-0.0036544944732430085
2020-04-08,0.0011823086655891463
2020-04-09,0.0037912058051858266
2020-04-13,0.0010113786144936021
2020-04-14,0.006359362147854264
2020-04-15,0.001064765203524734
2020-04-16,0.0029672078690420045
2020-04-17,-0.0027702049255931976
2020-04-20,0.00022233636415254499
2020-04-21,-0.004168439160765106
2020-04-22,0.005606569279047929
2020-04-23,0.0011316547338746513
2020-04-24,0.002438442145686767
2020-04-27,-0.002750135608521581
2020-04-28,-0.00023689969586371262
2020-04-29,0.005111991922500739
2020-04-30,-0.004579558654129318
