Date,core_ret
2007-08-22,0.00846964846822107
2007-08-23,-0.0011313005366210827
2007-08-24,0.012301282607517505
2007-08-27,-0.005634995349677874
2007-08-28,-0.013945612472364088
2007-08-29,0.01346983559273951
2007-08-30,-0.003373954696791248
2007-08-31,0.010397529658965343
2007-09-04,0.011963043600754064
2007-09-05,-0.0034369212117770775
2007-09-06,0.010771420583642333
2007-09-07,-0.003104964179713232
2007-09-10,0.0006988309402303217
2007-09-11,0.01229396177369313
2007-09-12,0.0008627937661248031
2007-09-13,0.0008200854586597472
2007-09-14,-0.0006757616944162992
2007-09-17,0.004314698529620686
2007-09-18,0.019862773371511766
2007-09-19,0.0010687518550855368
2007-09-20,0.005508693057254321
2007-09-21,-0.0036306486304105157
2007-09-24,-0.0013359218987872845
2007-09-25,-0.0006429706392105383
2007-09-26,0.00036096881686309423
2007-09-27,0.007817900096569241
2007-09-28,0.0039052060295459157
2007-10-01,0.008289087485742974
2007-10-02,-0.01116767951102271
