Date,sat_ret
2007-01-03,0.0
2007-01-04,0.005858208007801883
2007-01-05,-0.007370027194952721
2007-01-08,-0.00041519397559371574
2007-01-09,0.0013415647163420585
2007-01-10,0.00065809714490217
2007-01-11,0.004827072196540364
2007-01-12,0.0030246829466771628
2007-01-16,-0.008752942302099775
2007-01-17,-0.01120600438377702
2007-01-18,-0.002968625263163882
2007-01-19,0.0008528276112550097
2007-01-22,-0.003059490039118873
2007-01-23,-0.021443708353458876
2007-01-24,0.02568651915880434
2007-01-25,-0.016791986795210358
2007-01-26,-0.005490003576802441
2007-01-29,-0.0007637137435102155
2007-01-30,0.008416704422625838
2007-01-31,0.01531706611017965
2007-02-01,0.0038067262295002533
2007-02-02,0.008159652421902419
2007-02-05,0.0071763223655838156
2007-02-06,-0.0032750789143561514
2007-02-07,-0.0003215268326050742
2007-02-08,0.003791909841175611
2007-02-09,-0.01089976035871143
2007-02-12,-0.0011088306228593061
2007-02-13,0.0022664665202928314
2007-02-14,0.0022255132118925345
2007-02-15,0.0050374037806991305
2007-02-16,0.0007257786581717309
2007-02-20,0.007594437582007248
2007-02-21,-0.0011324865148771845
2007-02-22,0.0008520940366880301
2007-02-23,0.000805516913512124
2007-02-26,0.0004872700295609119
2007-02-27,-0.03483310309601258
2007-02-28,0.010741196677820882
2007-03-01,-0.002139016245518192
2007-03-02,-0.011552108972711712
2007-03-05,-0.003804671045534465
2007-03-06,0.011469580584872869
2007-03-07,-0.007518059457711186
2007-03-08,0.017703027613645984
2007-03-09,0.00063115003624666
2007-03-12,0.0049357879599858
2007-03-13,-0.007355014477291847
2007-03-14,0.005287304184204199
2007-03-15,-0.000830043374985638
2007-03-16,0.0005123152973640259
2007-03-19,0.010952663021478163
2007-03-20,0.00536487743241946
2007-03-21,0.015845048434525166
2007-03-22,-0.003528256160264383
2007-03-23,-0.001469329224396576
2007-03-26,0.006200829738173412
2007-03-27,-0.004931907624851183
2007-03-28,-0.0082688760606802
2007-03-29,-0.0014976172552258287
2007-03-30,0.004819464778698175
2007-04-02,0.001057636559247325
2007-04-03,0.01287595355307743
2007-04-04,0.00494977718239579
2007-04-05,-0.0005977781376004243
2007-04-09,0.00016329191936751818
2007-04-10,0.00045672058017757556
2007-04-11,-0.009322202298712279
2007-04-12,0.003804691980520099
2007-04-13,0.007453599571802435
2007-04-16,0.005120928815890065
2007-04-17,0.0016947889840821144
2007-04-18,-0.0023146666174695962
2007-04-19,-0.003616928031954199
2007-04-20,0.011698568169110041
2007-04-23,-0.0037108262914927383
2007-04-24,0.002355116482190186
2007-04-25,0.007428423215126563
2007-04-26,-0.0065664035579173765
2007-04-27,0.0015181024943335577
2007-04-30,-0.003681421986276634
2007-05-01,-0.005063209268670469
2007-05-02,0.010427032033386203
2007-05-03,0.003068795092595611
2007-05-04,0.007304328324591824
2007-05-07,0.0013231493408999797
2007-05-08,0.003430608835881384
2007-05-09,-0.015087541889468037
2007-05-10,-0.006510725790727978
2007-05-11,0.010287327006623567
2007-05-14,-6.044172416112337e-05
2007-05-15,0.0010821782264240172
2007-05-16,0.01099365494784029
2007-05-17,0.0036870952278268416
