,ret
2023-01-17,0.034155317695066655
2023-01-18,-0.039729595876303855
2023-01-19,-0.010914856373960512
2023-01-20,0.04619448366020887
2023-01-23,0.023787189375657786
2023-01-24,-0.006368871337039434
2023-01-25,0.005846909159736324
2023-01-26,0.020822223876534696
2023-01-27,0.026886402105510406
2023-01-30,-0.03462606176840877
2023-01-31,0.009758305827811398
2023-02-01,0.03362213500817132
2023-02-02,0.05942266832406295
2023-02-03,-0.0231109605485168
2023-02-06,-0.0003324605576939532
2023-02-07,-0.01090067397421746
2023-02-08,0.0021918292235103397
2023-02-09,-0.03823494635087564
2023-02-10,-0.0183732104707479
2023-02-13,0.004899589026492599
2023-02-14,0.034670831102168655
2023-02-15,0.09882260677838374
2023-02-16,-0.0017748636818178734
2023-02-17,-0.009760420496719956
2023-02-21,-0.027533321260847503
2023-02-22,-0.004401892704803784
2023-02-23,-0.01362745603256056
2023-02-24,-0.025935042217443437
2023-02-27,-0.007840336918525932
2023-02-28,0.005026125649385999
2023-03-01,-0.013557520496783746
2023-03-02,0.010409658099043578
2023-03-03,0.000934965843972334
2023-03-06,-0.004912149241151356
2023-03-07,-0.005278655223561327
2023-03-08,-0.0008543797410972501
2023-03-09,-0.031401043229441636
2023-03-10,-0.009750282760669235
2023-03-13,0.06969191460723474
2023-03-14,-0.0002188039340196542
2023-03-15,-0.0016652226030752903
2023-03-16,0.013192477619443454
2023-03-17,0.04151089591849099
2023-03-20,-0.002446830883077677
2023-03-21,0.05361102888537615
2023-03-22,-0.03871477480537421
2023-03-23,0.03646256823873463
2023-03-24,-0.02410043999545387
2023-03-27,-0.02487833715221799
2023-03-28,0.0022628701996035092
2023-03-29,0.037748930639315066
2023-03-30,-0.005754928866543815
2023-03-31,0.04649599794574128
2023-04-03,0.012645403484651284
2023-04-04,-0.016337188384252653
2023-04-05,-0.050501747058846774
2023-04-06,0.03671119171958212
2023-04-10,0.11992653277542531
2023-04-11,-0.08901289685179457
2023-04-12,-0.04627170638262637
2023-04-13,0.1746997525729261
2023-04-14,-0.16952475771327152
2023-04-17,-0.020242484131760316
2023-04-18,0.013186798084956937
2023-04-19,-0.05979251192013313
2023-04-20,-0.046988157724907664
2023-04-21,0.048939937895976005
2023-04-24,0.012624937448002273
2023-04-25,-0.001954544918563172
2023-04-26,0.1007918594463868
2023-04-27,0.00809513586784223
2023-04-28,-0.005682110747299368
2023-05-01,-0.045072433991075515
2023-05-02,0.015393827397002116
2023-05-03,-0.03375020562833255
2023-05-04,-0.04787067715066959
2023-05-05,0.012928294535099727
2023-05-08,-0.07716570820015357
2023-05-09,0.028960126181974973
2023-05-10,0.03757053589512048
2023-05-11,-0.09159535736302346
2023-05-12,0.021093896064282167
2023-05-15,0.01529193735469504
2023-05-16,-0.01559292224150895
2023-05-17,0.011616823571934623
2023-05-18,-0.05270248640755912
2023-05-19,-0.02988019743989596
2023-05-22,0.017766252158566545
2023-05-23,0.025598569469743926
2023-05-24,-0.02965849133458209
2023-05-25,-0.020293986177951296
2023-05-26,0.03137689308840837
2023-05-30,0.008663276035759424
2023-05-31,-0.019135088413671238
2023-06-01,0.011369202467989855
2023-06-02,-0.021682666957184314
2023-06-05,-0.03546414749229146
2023-06-06,0.053066670205629385
2023-06-07,-0.03476790093492417
2023-06-08,0.004096838560601911
2023-06-09,-0.015159105679180218
2023-06-12,0.10954546804616679
2023-06-13,0.10623151636246245
2023-06-14,-0.0022179439562877244
2023-06-15,-0.01641944476636243
2023-06-16,0.2758848623545668
2023-06-20,0.04151075395936845
2023-06-21,0.024590792869922964
2023-06-22,0.01987902087229497
2023-06-23,0.025536930203187806
2023-06-26,-0.05173673405850198
2023-06-27,0.022668111963834406
2023-06-28,-0.019025572253237335
2023-06-29,0.07048171728288524
2023-06-30,-0.02238637501052346
2023-07-03,0.11269221707119435
2023-07-05,0.05499842070585355
2023-07-06,0.03216837486990748
2023-07-07,0.07422162060103492
2023-07-10,0.09108512332630918
2023-07-11,-0.020430697528809535
2023-07-12,-0.009412506421178116
2023-07-13,0.17300725324714988
2023-07-14,-0.047802411536525806
2023-07-17,-0.013912494720340063
2023-07-18,-0.04505214290198384
2023-07-19,0.034924155313295034
2023-07-20,-0.062303494358843164
2023-07-21,-0.013866659020089708
2023-07-24,-0.06165000360966637
2023-07-25,-0.005685180438103247
2023-07-26,0.011116415444005323
2023-07-27,-0.05253592572152532
2023-07-28,0.01693304038452171
2023-07-31,0.005141879270637051
2023-08-01,-0.04514403240339562
2023-08-02,0.0010874138821027391
2023-08-03,-0.03430065927052007
2023-08-04,-0.04400872796677507
2023-08-07,-0.024505458648903473
2023-08-08,0.06409938589263822
2023-08-09,-0.021362920965987728
2023-08-10,0.005016575584383329
2023-08-11,0.10704559366783287
2023-08-14,-0.03186755926323671
2023-08-15,-0.013737238990427128
2023-08-16,-0.015594661987214181
2023-08-17,-0.05744146362188994
2023-08-18,-0.029201319478598133
2023-08-21,-0.02369170759645965
2023-08-22,-0.023758035331944486
2023-08-23,0.05980414324153387
2023-08-24,-0.05133988688306988
2023-08-25,0.004610951114279108
2023-08-28,0.005249044124640609
2023-08-29,0.13462997888434913
2023-08-30,-0.0009028524785491183
2023-08-31,-0.0416780997479465
2023-09-01,-0.059290230214788325
2023-09-05,-0.006970778017732078
2023-09-06,-0.02865716445992092
2023-09-07,-0.01699826107757415
2023-09-08,-0.005461820505297723
2023-09-11,-0.08225474835919772
2023-09-12,-0.02295869580225037
2023-09-13,0.02451154523710869
2023-09-14,0.0602795168325025
2023-09-15,0.07608388164887332
2023-09-18,0.003194452558306668
2023-09-19,0.00829906884779424
2023-09-20,-0.044368649066461145
2023-09-21,0.008263708241504589
2023-09-22,-0.08283960777249058
2023-09-25,-0.04291639927983551
2023-09-26,-0.09687790211571957
2023-09-27,0.029281943239884305
2023-09-28,0.01058560499335331
2023-09-29,-0.019361817501786498
2023-10-02,0.0051402217946096285
2023-10-03,-0.09625887502689535
2023-10-04,0.005206628452824149
2023-10-05,-0.049337468404066886
2023-10-06,0.023205573462390716
2023-10-09,-0.07826664740173782
2023-10-10,0.0348132388328803
2023-10-11,-0.14762355690091436
2023-10-12,-0.02680853010056141
2023-10-13,-0.1300469752501516
2023-10-16,-0.03283349830742542
2023-10-17,0.02765735702557478
2023-10-18,-0.09422287933423731
2023-10-19,-0.03395490334747681
2023-10-20,-0.031544083551080244
2023-10-23,-0.025648144281064694
2023-10-24,0.07714865697106787
2023-10-25,0.13076366491823446
2023-10-26,-0.1053077718937069
2023-10-27,0.10219369395113025
2023-10-30,-0.025223483261191292
2023-10-31,0.020997089714890685
2023-11-01,0.02111686374111723
2023-11-02,0.030088572689697626
2023-11-03,0.03209119172157998
2023-11-06,-0.03174587726073247
2023-11-07,-0.015583573762252693
2023-11-08,-0.02738203602440606
2023-11-09,-0.06193946048081161
2023-11-10,0.08401018920617673
2023-11-13,-0.03848270996648391
2023-11-14,0.21719682525539302
2023-11-15,-0.07887733353769351
2023-11-16,-0.07381364427767664
2023-11-17,0.004811070121944236
2023-11-20,0.1507560216426025
2023-11-21,-0.09944662046559656
2023-11-22,0.010108105881280586
2023-11-24,0.062493207096763786
2023-11-27,-0.023925806671381035
2023-11-28,0.0858730566045031
2023-11-29,0.02920663117971116
2023-11-30,-0.025775146817577158
2023-12-01,0.1421701340018734
2023-12-04,0.03808812320861217
2023-12-05,0.026601444046757843
2023-12-06,-0.018763350364791424
2023-12-07,-0.005636297750427975
2023-12-08,0.08932156681246116
2023-12-11,-0.14744625840067999
2023-12-12,0.006331182122467166
2023-12-13,0.09742271142967475
2023-12-14,0.048512476112458625
2023-12-15,0.06698064767395337
2023-12-18,0.06806563879722176
2023-12-19,0.02986594056936471
2023-12-20,0.018842527718430438
2023-12-21,0.10275443544774437
2023-12-22,0.09437147675256269
2023-12-26,0.09284003080216405
2023-12-27,0.15659621185478284
2023-12-28,-0.053933706960417375
2023-12-29,-0.1884317517964782
2024-01-02,-0.04518706501092891
2024-01-03,-0.05170815694672119
2024-01-04,0.02459839316731327
2024-01-05,-0.05401701683681181
2024-01-08,0.05460426763725251
2024-01-09,-0.05299585701872345
2024-01-10,0.0034613529536104944
2024-01-11,-0.0718320169284798
2024-01-12,-0.11837847589798746
2024-01-16,-0.039505947867392276
2024-01-17,-0.034855491511840184
2024-01-18,-0.09782446537766182
2024-01-19,0.012266298059813817
2024-01-22,0.029542978989481973
2024-01-23,-0.042822582623254876
2024-01-24,-0.03328390620287543
2024-01-25,0.06821308667612075
2024-01-26,0.12461657220533784
2024-01-29,0.09422298695033023
2024-01-30,-0.021460991392107387
2024-01-31,-0.06310866274379792
2024-02-01,-0.0015510055018700289
2024-02-02,-0.02687560611349382
2024-02-05,-0.07419336041021932
2024-02-06,0.04713054706869484
2024-02-07,0.018040705156651793
2024-02-08,0.1527705564637648
2024-02-09,0.14100968974073674
2024-02-12,0.12999738832323968
2024-02-13,-0.06307544059966894
2024-02-14,0.15454254921631724
2024-02-15,-0.02984368447987029
2024-02-16,-0.03392153330392267
2024-02-20,-0.04371419339881386
2024-02-21,-0.07304665572658743
2024-02-22,0.009064489543622566
2024-02-23,-0.05426767123327664
2024-02-26,0.17299782638447747
2024-02-27,0.0017747854039095886
2024-02-28,-0.08360531646974793
2024-02-29,-0.06467791695866269
2024-03-01,0.04937826487387835
2024-03-04,-0.05570990048159331
2024-03-05,-0.07382228621306187
2024-03-06,0.09267445632021995
2024-03-07,-0.0024266298692125496
2024-03-08,0.053265554883256794
2024-03-11,-0.1091321930370292
2024-03-12,-0.011978286823190598
2024-03-13,0.05005276927018518
2024-03-14,-0.05946405603794197
2024-03-15,0.0866636783360035
2024-03-18,0.016761838299183547
2024-03-19,0.004688079729237508
2024-03-20,0.18698150597818283
2024-03-21,0.004030391843882107
2024-03-22,-0.04324190728845247
2024-03-25,0.09498648706882763
2024-03-26,0.003994115667204
2024-03-27,0.008384363041865493
2024-03-28,0.01666751511845466
2024-04-01,-0.017926562020905822
2024-04-02,-0.08920503968373934
2024-04-03,-0.005344638546943305
2024-04-04,-0.0003167741209702899
2024-04-05,-0.026985090072807177
2024-04-08,-0.00015968554999983876
2024-04-09,-0.03211645629597741
2024-04-10,-0.014070837723766261
2024-04-11,-0.008500872382286029
2024-04-12,-0.0650153290031358
2024-04-15,-0.051660754947619056
2024-04-16,-0.027785679697530777
2024-04-17,0.02765632105756287
2024-04-18,0.059543280751684836
2024-04-19,0.049889237981997514
2024-04-22,0.13165374343329372
2024-04-23,0.04088260593959237
2024-04-24,-0.050423804644168485
2024-04-25,-0.016278245048855916
2024-04-26,-0.007918761709952614
2024-04-29,-0.06491240745602302
2024-04-30,-0.0777110536042596
2024-05-01,-0.006912358151240963
2024-05-02,0.0333515033140112
2024-05-03,0.022700465395569056
2024-05-06,0.07438328441918302
2024-05-07,-0.06205821655885962
2024-05-08,-0.003820763949676157
2024-05-09,0.013455048580714037
2024-05-10,-0.04772526425005121
2024-05-13,-0.0032998378329302954
2024-05-14,-0.01771936686050315
2024-05-15,0.09204481780606719
2024-05-16,0.012461742821128906
2024-05-17,-0.00950699877905296
2024-05-20,0.07747360773306458
2024-05-21,0.010273460105244967
2024-05-22,0.022134611702334328
2024-05-23,-0.07515678451136834
2024-05-24,0.05874318515938849
2024-05-28,-0.002204060266910973
2024-05-29,-0.016427889016352497
2024-05-30,-0.014287782334627231
2024-05-31,-0.0008729434063705563
2024-06-03,0.003051683601008403
2024-06-04,0.10611220804648089
2024-06-05,0.03399976738156456
2024-06-06,0.06442832176452154
2024-06-07,-0.025676841319704845
2024-06-10,0.005848217512139119
2024-06-11,0.06192364515107278
2024-06-12,0.09220589133875541
2024-06-13,0.08780928379694113
2024-06-14,-0.01541214027002547
2024-06-17,0.04818963398664947
2024-06-18,-0.011102049334901413
2024-06-20,0.04481570155164051
2024-06-21,-0.0708016221088373
2024-06-24,-0.024514501749183508
2024-06-25,0.07887011958220932
2024-06-26,-0.02950822713646359
2024-06-27,-0.0008756984556137527
2024-06-28,0.0017980761524898706
2024-07-01,0.08981144768401063
2024-07-02,0.03350484973014142
2024-07-03,0.010306864075182696
2024-07-05,0.013070575192050845
2024-07-08,0.018061640972797006
2024-07-09,-0.07864049557931506
2024-07-10,-0.017990591753874973
2024-07-11,-0.04855747768260622
2024-07-12,0.08105662455298576
2024-07-15,0.12638972176595023
2024-07-16,0.0408543582082191
2024-07-17,-0.05964572020253084
2024-07-18,-0.09340147155787293
2024-07-19,0.0917998968270248
2024-07-22,0.04252020557257295
2024-07-23,-0.050201567404918594
2024-07-24,-0.07796450577904636
2024-07-25,-0.06901012494528035
2024-07-26,0.023919530003513354
2024-07-29,-0.030983216799374547
2024-07-30,-0.05119718555609084
2024-07-31,0.029838749347864894
2024-08-01,-0.0626107863101094
2024-08-02,-0.10301540902556387
2024-08-05,-0.046021673439834404
2024-08-06,0.031620360387596344
2024-08-07,-0.08776911673047365
2024-08-08,0.11984883803857639
2024-08-09,-0.04443904060748863
2024-08-12,-0.03286732572621947
2024-08-13,-0.01686882212306208
2024-08-14,-0.015362648340754398
2024-08-15,0.0036563052335416776
2024-08-16,0.03987678818574019
2024-08-19,0.04726284555067454
2024-08-20,-0.0046490665900202136
2024-08-21,0.04127526774520201
2024-08-22,-0.03380024986077182
2024-08-23,0.06431732476935112
2024-08-26,-0.03407808097590259
2024-08-27,-0.050814765261950855
2024-08-28,-0.06633344168484494
2024-08-29,0.028655202673366506
2024-08-30,-0.01566649270773143
2024-09-03,-0.11167285419040476
2024-09-04,-0.02071668481971056
2024-09-05,0.01896967048779069
2024-09-06,-0.07466183690090575
2024-09-09,0.08353082312110957
2024-09-10,0.0649338826623953
2024-09-11,0.008136097436357306
2024-09-12,0.008927446082384608
2024-09-13,0.015242802842264962
2024-09-16,-0.019793178366958628
2024-09-17,0.02305572483938299
2024-09-18,-0.020961828827055093
2024-09-19,0.018408901788429036
2024-09-20,0.0010874277696145736
2024-09-23,0.03564738918912968
2024-09-24,0.08599660562326297
2024-09-25,0.010157515881857855
2024-09-26,0.04346357818724626
2024-09-27,0.00771590758433894
2024-09-30,-0.06238067356215472
2024-10-01,-0.08283163103125546
2024-10-02,0.023979230233298888
2024-10-03,0.006506338092076179
2024-10-04,0.050977908303390475
2024-10-07,-0.04065807776442318
2024-10-08,-0.018822131596266264
2024-10-09,-0.038388501583384575
2024-10-10,-0.0023935539233983266
2024-10-11,0.09106817305243535
2024-10-14,0.0731912336397882
2024-10-15,0.0018033077165039556
2024-10-16,0.0939692816314716
2024-10-17,-0.028338410324827697
2024-10-18,0.07246731265436038
2024-10-21,0.04185847044081829
2024-10-22,0.00041822027607984124
2024-10-23,-0.049587764555743576
2024-10-24,0.027074213130023114
2024-10-25,-0.017041177743048055
2024-10-28,0.13645128584045488
2024-10-29,-0.022481054213264896
2024-10-30,-0.010955863236702217
2024-10-31,-0.09725414817019873
2024-11-01,0.0011049609381895693
2024-11-04,-0.05190901513374697
2024-11-05,0.06614792791439866
2024-11-06,0.20069051325925005
2024-11-07,0.03246296836714913
2024-11-08,0.009202442832988005
2024-11-11,0.17997755353382072
2024-11-12,-0.02223490063326703
2024-11-13,-0.08403882697192475
2024-11-14,-0.040210663500256476
2024-11-15,0.03706161247895316
2024-11-18,-0.007486247679964378
2024-11-19,0.019812817406850244
2024-11-20,-0.013812463864830139
2024-11-21,-0.04845155329700285
2024-11-22,0.09250671660498723
2024-11-25,-0.016475462516815743
2024-11-26,-0.08864125783646415
2024-11-27,0.14409048109371608
2024-11-29,0.07000554016007914
2024-12-02,-0.04941369274470009
2024-12-03,0.0028239255322071288
2024-12-04,0.09175494164102493
2024-12-05,-0.000686602715022553
2024-12-06,0.10203718701202294
2024-12-09,-0.07659209630249063
2024-12-10,-0.06528739074752472
2024-12-11,0.040773901823505834
2024-12-12,0.019099709665922178
2024-12-13,-0.031466734927908496
2024-12-16,0.1091996563930192
2024-12-17,-0.02130189963819215
2024-12-18,-0.1136417809145337
2024-12-19,-0.06857686595602705
2024-12-20,0.03663494647757047
2024-12-23,-0.06767650125863034
2024-12-24,0.08477294178693356
2024-12-26,-0.016513800451619494
2024-12-27,-0.06195354781338274
2024-12-30,-0.04624951074595196
2024-12-31,-0.009891892136388154
2025-01-02,0.037922781272696514
2025-01-03,0.12669690459251914
2025-01-06,0.032151677885725205
2025-01-07,-0.07598836070793412
2025-01-08,-0.06790020801082071
2025-01-10,0.0005667056932617159
2025-01-13,-0.034438686660631324
2025-01-14,0.053285088667191144
2025-01-15,0.08356526476434196
2025-01-16,-0.0034669280658382448
2025-01-17,0.0369150650105708
2025-01-21,-0.0392619578687572
2025-01-22,0.01524524687018686
2025-01-23,0.0020847821163318967
2025-01-24,0.042193603907595544
2025-01-27,-0.22982539832742774
2025-01-28,0.013545556562567885
2025-01-29,0.014520995093639365
2025-01-30,0.05619411221838695
2025-01-31,0.02406356660099634
2025-02-03,0.012923215133760362
2025-02-04,0.0006672441276273913
2025-02-05,-0.02037919134217973
2025-02-06,0.019416162826741374
2025-02-07,0.02887620695906655
2025-02-10,0.012274616637860777
2025-02-11,-0.059596308124307315
2025-02-12,0.024401107917329128
2025-02-13,0.015545781887227111
2025-02-14,-0.0028275124677039315
2025-02-18,-0.036680270341488866
2025-02-19,-0.0008815073024169397
2025-02-20,-0.012958854178457728
2025-02-21,-0.09877271235577993
2025-02-24,-0.05208768068414192
2025-02-25,-0.14111140076941336
2025-02-26,0.010681943803812497
2025-02-27,-0.030311558608219283
2025-02-28,0.07283639246923096
2025-03-03,-0.06746986473522573
2025-03-04,-0.013460879242192672
2025-03-05,0.0730277995531399
2025-03-06,-0.07406041016722342
2025-03-07,0.03354007730519071
2025-03-10,-0.1375002869726632
2025-03-11,0.04271731324541027
2025-03-12,0.0061037423857895675
2025-03-13,-0.055629104429367006
2025-03-14,0.05529669631433344
2025-03-17,0.017942769743236796
2025-03-18,-0.08287549530035149
2025-03-19,0.08381750480887194
2025-03-20,-0.02138217808589643
2025-03-21,-0.01369616304169993
2025-03-24,0.11509125267216325
2025-03-25,-0.03586627260764986
2025-03-26,-0.08512001056575558
2025-03-27,-0.03046538663164548
2025-03-28,-0.07308885172590716
2025-03-31,-0.01967759770565842
2025-04-01,0.08755723795746295
2025-04-02,0.04155273152966864
2025-04-03,-0.10047638858348881
2025-04-04,-0.04279783507015909
2025-04-07,0.019978607501951816
2025-04-08,-0.08832817623385662
2025-04-09,0.14711285290801868
2025-04-10,-0.09202119962905587
2025-04-11,0.05101915879963133
2025-04-14,0.015320344518116268
2025-04-15,-0.06268618718143724
2025-04-16,0.0001688365852596731
2025-04-17,0.023088760785528364
2025-04-21,-0.02014685487504825
2025-04-22,0.15904240789815097
2025-04-23,0.031905930963797194
2025-04-24,0.042951140789851926
2025-04-25,0.021251336041266954
2025-04-28,-0.025608642184551268
2025-04-29,-0.013267858205282188
2025-04-30,-0.043299317875573805
2025-05-01,0.08335572829999666
2025-05-02,0.024659997492130742
2025-05-05,-0.06731626810085867
2025-05-06,0.028027803876747144
2025-05-07,0.0005685566333809696
2025-05-08,0.0897971759472689
2025-05-09,-0.0001605372881788459
2025-05-12,0.0739210070347499
2025-05-13,0.06476255155428813
2025-05-14,-0.030075006799981492
2025-05-15,-0.031795092336038916
2025-05-16,0.10474680389613837
2025-05-19,0.007973687145431558
2025-05-20,-0.00624657362355803
2025-05-21,-0.00838914579345609
2025-05-22,0.023913262848433443
2025-05-23,-0.03351256210485372
2025-05-27,0.025719646150935867
2025-05-28,-0.05837555277507752
2025-05-29,-0.024779294790740588
2025-05-30,-0.03362683296449748
2025-06-02,0.01512976688310966
2025-06-03,0.04404519864424584
2025-06-04,0.06320829139524514
2025-06-05,-0.056225996162241415
2025-06-06,0.10810500893580596
2025-06-09,0.03358960096907856
2025-06-10,0.0027135064513522014
2025-06-11,-0.014259408520884247
2025-06-12,-0.028136563079363262
2025-06-13,-0.04235580766861242
2025-06-16,0.05685329654332742
2025-06-17,-0.07139261211391286
2025-06-18,-0.0013683636862649902
2025-06-20,-0.004428184003380188
2025-06-23,-0.029039771029169187
2025-06-24,0.08307841678534925
2025-06-25,0.014675895240699302
2025-06-26,0.07732652504194767
2025-06-27,-0.003062830861184089
2025-06-30,0.05201973823871786
2025-07-01,0.012096104043071957
2025-07-02,0.11982806782310078
2025-07-03,0.04044780816248893
2025-07-07,-0.044449445689731165
2025-07-08,0.0030516367901295017
2025-07-09,0.030758929571841963
2025-07-10,0.02152726855472037
2025-07-11,-0.029427422955532297
2025-07-14,0.027717257392262627
2025-07-15,-0.03383658799370994
2025-07-16,0.04593902519550668
2025-07-17,0.023188283517219375
2025-07-18,-0.0160049329639629
2025-07-21,-0.011640798275619963
2025-07-22,0.04561781946541927
2025-07-23,-0.005648245867413779
2025-07-24,-0.008101699690149757
2025-07-25,-0.03198815962507336
2025-07-28,-0.023281227653392973
2025-07-29,-0.03552278133161732
2025-07-30,-0.014999766569502691
2025-07-31,0.013255292772289956
2025-08-01,-0.07038047387905413
2025-08-04,0.0516812202463492
2025-08-05,-0.006774661645034638
2025-08-06,0.04112303747367008
2025-08-07,-0.02303946024594308
2025-08-08,-0.022876243450930554
