Date,unhedged,protective_put,collar
2024-09-23,656.6280019129938,572.447249911088,617.7744693556392
2024-09-24,656.6280019129938,572.447249911088,617.7744693556392
2024-09-25,650.2576498746294,566.8935871146446,611.7810593295
2024-09-26,672.7212112209622,586.4772842436944,632.9154225460223
2024-09-27,676.3638524145709,589.6529330549225,636.3425239243958
2024-09-30,636.8209744781773,555.1795148298226,599.1394494853205
2024-10-01,585.2366517447642,499.00329162080055,542.5720909802086
2024-10-02,617.7171507700409,526.6978590727515,572.6847167354233
2024-10-03,608.8651667479958,519.1501958305291,564.4780545828638
2024-10-04,638.7060853631638,544.5941193605468,592.1435289880164
2024-10-07,624.5042656845982,532.4849072230609,578.9770415922752
2024-10-08,609.5863553695634,519.7651188620393,565.1466675571684
2024-10-09,585.1477523171727,498.927491332389,542.4896724437561
2024-10-10,569.3340326257035,485.4438891771137,527.8287947738501
2024-10-11,650.0026102692067,554.2261256526787,602.6165216155438
2024-10-14,670.1697731732443,571.4217005398042,621.313470470952
2024-10-15,687.5076369901078,586.2048674663713,637.3873800529998
2024-10-16,755.6239976307011,644.2844290788412,700.537963859646
2024-10-17,732.4918044287141,624.5607147219454,679.0921395129609
2024-10-18,778.5716465739621,663.850791376054,721.8126974791236
2024-10-21,793.9769249067701,676.9861351271463,736.0949097299193
2024-10-22,795.0813346842158,677.9278125026158,737.1188065081905
2024-10-23,756.530866537386,645.0576728053836,701.3787207696549
2024-10-24,777.1041591105725,662.5995350296503,720.4521918800215
2024-10-25,764.7771580874988,652.0888910568435,709.0238462686103
2024-10-28,865.4612317625242,737.9373833340163,802.367911817821
2024-10-29,846.1040438638623,721.4324353797872,784.4218896704346
2024-10-30,840.4336652995859,716.597574883825,779.164889540493
2024-10-31,757.8887902768931,646.2155094066353,702.6376499917731
2024-11-01,765.1885706479862,637.406949792476,699.4206778354057
2024-11-04,738.6115427143577,615.2681163603745,675.1279432007946
2024-11-05,780.4298992117816,650.1030734975213,713.3520155005442
2024-11-06,951.0237411900024,792.208829699074,869.2833312151945
2024-11-07,978.7982114879059,815.3451402423646,894.670588144331
2024-11-08,988.1716093132743,823.1532402927874,903.2383432208192
2024-11-11,1150.2741234845905,958.1856663836934,1051.4081600340962
2024-11-12,1124.7232682158826,936.9016413130832,1028.0533986108037
2024-11-13,1029.9245342855736,857.9336925530324,941.402607829485
2024-11-14,995.1462384129885,828.9631507265225,909.613503540375
2024-11-15,1046.9485971231848,872.1148452553106,956.9634539086562
2024-11-18,1062.561354434398,885.1203714711075,971.2342960518436
2024-11-19,1065.3922062081742,887.4784890170992,973.8218363555224
2024-11-20,1055.0632325742818,878.8743882359139,964.3806371302866
2024-11-21,1002.9805174660894,835.4891550431201,916.7744269726622
2024-11-22,1070.4457754840635,891.6881443899986,978.4410517803392
2024-11-25,1093.0444680934252,910.5129991747908,999.0973886747191
2024-11-26,1023.429220103765,852.5230544967629,935.4655653512534
2024-11-27,1156.9390429571054,963.7375867266627,1057.500230242669
2024-11-29,1244.686378278821,1036.8316755634423,1137.7056895283363
2024-12-02,1173.4903579643783,963.4839492164347,1059.8940727640286
2024-12-03,1196.8247908363614,982.6424803314442,1072.9551517096972
2024-12-04,1304.3265628662173,1070.9058658463973,1169.3306454331773
2024-12-05,1335.2991837676002,1096.3356641409596,1197.0976447571695
2024-12-06,1521.2845584528386,1249.0373221324871,1363.8338014938067
2024-12-09,1432.1394447105176,1175.8455096400603,1283.9150784092612
2024-12-10,1326.5418865409224,1089.1455621864297,1189.2467151588187
2024-12-11,1374.6577499527048,1128.650669139639,1232.382656126882
2024-12-12,1415.2289785993357,1161.961319999035,1268.754821142928
2024-12-13,1383.4677784121714,1135.8840656096029,1240.280859351506
2024-12-16,1499.0846304894603,1230.8102663059872,1343.9315340455819
2024-12-17,1452.456057063151,1192.52628572941,1302.1289506952903
2024-12-18,1277.7635252015366,1049.0965171298492,1145.5168438428366
2024-12-19,1165.0770329492111,956.5762626243467,1044.4932409596317
2024-12-20,1164.4944944327365,956.0979744930346,1043.970994339152
2024-12-23,1164.4944944327365,956.0979744930346,1043.970994339152
2024-12-24,1164.4944944327365,956.0979744930346,1043.970994339152
2024-12-26,1208.3963144404913,992.1431781300164,1083.3290393156726
2024-12-27,1168.3799446130333,959.2880892296313,1047.4543060315407
2024-12-30,1101.1919854198607,904.1240055847313,987.2202036791002
2024-12-31,1070.562109822063,878.9756153106373,959.7604760142696
2025-01-02,1129.8456974564683,938.7258316547042,1030.3624657906646
2025-01-03,1289.4172301046674,1071.3049263318053,1175.8836800764134
2025-01-06,1150.100902815346,955.5547531071239,1048.834194616692
2025-01-07,973.485289252206,808.8146813446679,887.7696355377657
2025-01-08,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-10,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-13,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-14,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-15,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-16,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-17,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-21,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-22,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-23,972.9985466075799,808.4102740039956,887.3257507199968
2025-01-24,1054.9158318097743,876.4707816037852,962.0301959038155
2025-01-27,802.2183093211652,666.5184912253527,731.5827613942132
2025-01-28,801.8172001665047,666.18523197974,731.2169700135162
2025-01-29,801.8172001665047,666.18523197974,731.2169700135162
2025-01-30,801.8172001665047,666.18523197974,731.2169700135162
2025-01-31,801.8172001665047,666.18523197974,731.2169700135162
2025-02-03,801.8172001665047,653.0948549018664,721.3442518896912
2025-02-04,801.8172001665047,653.0948549018664,721.3442518896912
2025-02-05,801.8172001665047,653.0948549018664,721.3442518896912
2025-02-06,801.8172001665047,653.0948549018664,721.3442518896912
2025-02-07,801.8172001665047,653.0948549018664,721.3442518896912
