Date,ret
2015-08-03,-0.0024789668225033393
2015-08-04,0.004162424113323032
2015-08-05,0.003568044906368897
2015-08-06,-0.010871391940656082
2015-08-07,-0.0030824507082915964
2015-08-10,0.007367706406832677
2015-08-11,-0.007307965958838477
2015-08-12,-0.0038376339741273244
2015-08-13,0.0017908663536090387
2015-08-14,0.003305793382697375
2015-08-17,0.0062330032678364206
2015-08-18,-0.0016622414978513993
2015-08-19,-0.006236231143033334
2015-08-20,-0.024056305997868753
2015-08-21,-0.036079889241588906
2015-08-24,-0.04102490448365586
2015-08-25,-0.004256378353053609
2015-08-26,0.040226201356674214
2015-08-27,0.023140302363892244
2015-08-28,-0.002715141921848496
2015-08-31,-0.011474456081916355
2015-09-01,-0.029327520998675527
2015-09-02,0.006790037601768571
2015-09-03,-0.002614577688474109
2015-09-04,-0.004800365380198056
2015-09-08,0.006465205132281008
2015-09-09,-0.003147584312472706
2015-09-10,0.002827028767736527
2015-09-11,0.0036200767490958906
2015-09-14,-0.0020954022919437722
2015-09-15,0.005334428372633795
2015-09-16,0.005544025779627624
2015-09-17,0.0027274411503564228
2015-09-18,-0.006629335659642141
2015-09-21,-0.00314188556253014
2015-09-22,-0.0025488782150773232
2015-09-23,-0.0011325802402760376
2015-09-24,0.0007464194363806518
2015-09-25,-0.000603494122056623
2015-09-28,-0.01208573823967933
2015-09-29,-6.223552984086422e-05
2015-09-30,0.010700231450266412
2015-10-01,0.0038014576374016257
2015-10-02,0.004656767848356916
2015-10-05,0.003904508322728043
2015-10-06,-0.0034450607529657893
2015-10-07,0.0015607941003113607
2015-10-08,0.005978829079312903
2015-10-09,-6.525289250429857e-05
2015-10-12,0.002032091143725492
2015-10-13,-0.0034825071133772214
2015-10-14,-0.00045706737110073203
2015-10-15,0.0001364850496839813
2015-10-16,0.0017199853601761591
2015-10-19,0.0034255423345643204
2015-10-20,-0.0038003476540281514
2015-10-21,0.0005205627925337207
2015-10-22,0.006334075404015023
2015-10-23,-0.0002815394283117932
2015-10-26,0.003643107468539884
2015-10-27,0.0010490571932960213
2015-10-28,-0.0003451665372772541
2015-10-29,-0.001884076722120661
2015-10-30,0.0010768060810142036
2015-11-02,0.00033907609972880915
2015-11-03,0.0005474170852752122
2015-11-04,-0.0014565632374300465
2015-11-05,-0.0007759443900281048
2015-11-06,-0.0019924870562651586
2015-11-09,-0.010479234517035677
2015-11-10,0.004056720111123768
2015-11-11,-0.005448122718478173
2015-11-12,-0.014071623611145686
2015-11-13,-0.016987640344047098
2015-11-16,0.01710565180542046
2015-11-17,0.0038445622832039643
2015-11-18,0.018457302889308767
2015-11-19,-0.002685874239685079
2015-11-20,0.008665084401848553
2015-11-23,0.0011860837481348543
2015-11-24,0.00024833229014003687
2015-11-25,0.0036322137096170227
2015-11-27,0.0016222081592251161
2015-11-30,-0.009291888933798474
2015-12-01,0.010625045824730651
2015-12-02,-0.007171110428526517
2015-12-03,-0.01768752909858011
2015-12-04,0.02416172947181607
2015-12-07,-0.008055253878719474
2015-12-08,-0.002379219342414059
2015-12-09,-0.013373192356073274
2015-12-10,0.0028049937325695857
2015-12-11,-0.020892025091569198
2015-12-14,0.00616250270717322
2015-12-15,0.01000894516040686
2015-12-16,0.015929640221500764
2015-12-17,-0.012960470688468161
2015-12-18,-0.023153973434524
2015-12-21,0.0076814819124452535
2015-12-22,0.0072602340244050465
2015-12-23,0.0074299504172723844
2015-12-24,-0.0016874910911793464
2015-12-28,-0.001292459080934781
2015-12-29,0.012203197678641212
2015-12-30,-0.0082742064671798
2015-12-31,-0.011195423118808986
2016-01-04,-0.018646234595279088
2016-01-05,0.00024552847744815616
2016-01-06,-0.0037406524148999414
2016-01-07,-0.01306913510938588
2016-01-08,-0.005975593971533353
2016-01-11,0.002395459485542862
2016-01-12,0.005927750006053781
2016-01-13,-0.01794771017145881
2016-01-14,0.008909224376616967
2016-01-15,-0.0131019425797515
2016-01-19,0.003279303898530813
2016-01-20,-0.003398421556671894
2016-01-21,0.0034896628666909175
2016-01-22,0.012782405638984844
2016-01-25,-0.006106934087439667
2016-01-26,0.004880707861570591
2016-01-27,-0.008673892120297741
2016-01-28,0.010151107932869384
2016-01-29,0.0062905319097040415
2016-02-01,0.0017366568605768546
2016-02-02,-0.0058516102046378094
2016-02-03,-0.007027798301663348
2016-02-04,-0.0035866077464980625
2016-02-05,-0.01328815717767699
2016-02-08,-0.005300457521643139
2016-02-09,-0.0011325506762923125
2016-02-10,0.0015822111090690357
2016-02-11,0.00011647856306993805
2016-02-12,0.005250501132322561
