Date,ret
2015-08-03,0.0
2015-08-04,-0.001440427500898594
2015-08-05,0.0028119595090739247
2015-08-06,-0.012206459562930622
2015-08-07,5.301370789390081e-05
2015-08-10,0.010335027670382524
2015-08-11,-0.010356904487138385
2015-08-12,-0.002074567917482284
2015-08-13,0.0010727899142267128
2015-08-14,0.0038968013585722328
2015-08-17,0.006822853873149071
2015-08-18,-0.0016268896201477034
2015-08-19,-0.005385238928098196
2015-08-20,-0.02422977175773436
2015-08-21,-0.034160159702837006
2015-08-24,-0.04115927981241291
2015-08-25,-0.008816163775341113
2015-08-26,0.042055208095994945
2015-08-27,0.02268950512783874
2015-08-28,-0.0019849630948556296
2015-08-31,-0.010874562012664568
2015-09-01,-0.029021906031292677
2015-09-02,0.019857254061178387
2015-09-03,-8.159282272363066e-05
2015-09-04,-0.014603740293782308
2015-09-08,0.026176911135305847
2015-09-09,-0.013263275302231786
2015-09-10,0.006820580889437711
2015-09-11,0.005736195667718824
2015-09-14,-0.0032613526454560726
2015-09-15,0.0019475871295254747
2015-09-16,0.001814302667405704
2015-09-17,0.0021331595534859055
2015-09-18,-0.00505830309936213
2015-09-21,-0.0013528754680903754
2015-09-22,-0.002789608833808452
2015-09-23,-0.000154697537821602
2015-09-24,-0.0007592516363412183
2015-09-25,-0.00473458360078545
2015-09-28,-0.009156573495885612
2015-09-29,0.0005412479742642889
2015-09-30,0.00802346075550496
2015-10-01,0.002526802734576422
2015-10-02,0.006913488899121328
2015-10-05,0.002942349385400986
2015-10-06,-0.003172460624935841
2015-10-07,0.0025907658147610035
2015-10-08,0.0014310364573936335
2015-10-09,0.0015864709296073976
2015-10-12,0.0020251927133835
2015-10-13,-0.002296737019949757
2015-10-14,-0.0006587111002837043
2015-10-15,0.00540617086189546
2015-10-16,0.0020580738836758483
2015-10-19,0.0011723120035045803
2015-10-20,-0.0032179614529734557
2015-10-21,-0.0013919291898290276
2015-10-22,0.003925073318205324
2015-10-23,0.005707578267845015
2015-10-26,0.0017130168877280139
2015-10-27,0.0013031943633671494
2015-10-28,0.0035998269329603483
2015-10-29,-0.001412554631571833
2015-10-30,-0.00040182745505068507
2015-11-02,0.00350632927920258
2015-11-03,-0.00034185719488782906
2015-11-04,-0.0010764876362939074
2015-11-05,-0.0006478682470152514
2015-11-06,-0.0019128140294622092
2015-11-09,-0.0045936694268658845
2015-11-10,0.0015699297067067464
2015-11-11,-0.002298953605662013
2015-11-12,-0.0038176750678641097
2015-11-13,-0.005337008080589095
2015-11-16,0.004877557787456521
2015-11-17,0.0010088303512049424
2015-11-18,0.006728606345473898
2015-11-19,-0.0005357369777141685
2015-11-20,0.0030990317776326826
2015-11-23,-0.00020427336035745702
2015-11-24,0.00014294848180740338
2015-11-25,0.0012026876369394396
2015-11-27,-5.392415364056935e-05
2015-11-30,-0.002119612371862048
2015-12-01,0.005923061621847803
2015-12-02,-0.002890442570178217
2015-12-03,-0.00963679313325358
2015-12-04,0.009529650360456499
2015-12-07,-0.0006239763493167266
2015-12-08,-0.0003391453039551934
2015-12-09,-0.004824619025907126
2015-12-10,0.0018678785290328626
2015-12-11,-0.008789089707303965
2015-12-14,0.0036601254615825363
2015-12-15,0.003661407951323581
2015-12-16,0.007826768164433118
2015-12-17,-0.006973570681427704
2015-12-18,-0.010953135351729107
2015-12-21,0.004458660240142659
2015-12-22,0.004298163014796186
2015-12-23,0.003946375204545993
2015-12-24,-0.00039321456379581843
2015-12-28,-0.0005267655442973834
2015-12-29,0.005760235202829644
2015-12-30,-0.003030854616848877
2015-12-31,-0.005519399688339338
2016-01-04,-0.007617895123963103
2016-01-05,0.0009152693883857366
2016-01-06,-0.004207402672628743
2016-01-07,-0.01029497790641895
2016-01-08,-0.005177727447132158
2016-01-11,0.0014800542700164204
2016-01-12,0.005150147019040541
2016-01-13,-0.013579573474315015
2016-01-14,0.007194855345204643
2016-01-15,-0.009801185798405804
2016-01-19,0.0020814650942534985
2016-01-20,-0.0033981609638630422
2016-01-21,0.00242167113964753
2016-01-22,0.009778547315342334
2016-01-25,-0.005163694256478751
2016-01-26,0.005149703522373594
2016-01-27,-0.006077287014713273
2016-01-28,0.00157810629992447
2016-01-29,0.009886342721602631
2016-02-01,0.0018203439553032275
2016-02-02,-0.008063698723440302
2016-02-03,6.71472977641363e-05
2016-02-04,-0.002424315798266616
2016-02-05,-0.010178085299359707
2016-02-08,-0.006262332710561244
2016-02-09,0.000980428725911725
2016-02-10,0.0009381073999166489
2016-02-11,-0.003348841568376823
2016-02-12,0.007486144807509504
