Date,ret
2019-08-12,-0.012173334656089607
2019-08-13,0.01555170741432943
2019-08-14,-0.029567575653449696
2019-08-15,0.002641775329778495
2019-08-16,0.014755005435055812
2019-08-19,0.012047707790260098
2019-08-20,-0.00766254006521927
2019-08-21,0.008135461060131632
2019-08-22,-0.0003078367300768381
2019-08-23,-0.025687438857325606
2019-08-26,0.011058430152673493
2019-08-27,-0.003923628065321205
2019-08-28,0.007041585267308248
2019-08-29,0.012772929962008517
2019-08-30,-0.0004442353243538921
2019-09-03,-0.0058472282485175775
2019-09-04,0.01135041074977905
2019-09-05,0.012855389298900066
2019-09-06,0.0007722129578071613
2019-09-09,0.0005033531964668825
2019-09-10,-0.000234766335858283
2019-09-11,0.007110975354596816
2019-09-12,0.0034638086425373693
2019-09-13,-0.0006638527709471598
2019-09-16,-0.0030887531538497104
2019-09-17,0.0025320154462702416
2019-09-18,0.0005981412593034641
2019-09-19,-6.648798021979818e-05
2019-09-20,-0.009299813730052398
2019-09-23,-0.00023470338106901245
2019-09-24,-0.007846807300026737
2019-09-25,0.005914759958362437
2019-09-26,-0.0020831769617608575
2019-09-27,-0.005387225937763085
2019-09-30,0.004637762848660021
2019-10-01,-0.011894729622186517
2019-10-02,-0.01766468711051683
2019-10-03,0.008192792783248581
2019-10-04,0.013532100041580453
2019-10-07,-0.004314657737100158
2019-10-08,-0.015524730453905788
2019-10-09,0.009496379045393022
2019-10-10,0.006763488498674919
2019-10-11,0.010366964418775604
2019-10-14,-0.0011137659431119662
2019-10-15,0.009900295843649376
2019-10-16,-0.0016060324494318046
2019-10-17,0.002949078085831891
2019-10-18,-0.0043771637394312
2019-10-21,0.00677916906197451
2019-10-22,-0.0032667105591902557
2019-10-23,0.002909585260605363
2019-10-24,0.001633954336390353
2019-10-25,0.004094986204758122
2019-10-28,0.005636543949106176
2019-10-29,-0.0002967238427720176
2019-10-30,0.003067257740736906
2019-10-31,-0.0026633393738347833
2019-11-01,0.009263931034073414
2019-11-04,0.004017705657205495
2019-11-05,-0.0011061468044758493
2019-11-06,0.00022801460605514912
2019-11-07,0.003516725987630087
2019-11-08,0.0024661229920417416
