Date,0
2021-07-29,0.0
2021-07-30,-0.003006263268008846
2021-08-02,-0.005025120811725348
2021-08-03,-0.010101000370632551
2021-08-04,-0.031887754481417674
2021-08-05,-0.0005
2021-08-06,0.0
2021-08-09,-0.0002655727743142151
2021-08-10,0.004453788733909558
2021-08-11,0.0024361955422280705
2021-08-12,0.00249063846035702
2021-08-13,0.009345912685717718
2021-08-16,0.022404421933989095
2021-08-17,0.004494364382082912
2021-08-18,0.0313963944105234
2021-08-19,-0.03682092710829269
2021-08-20,0.013738799348748146
2021-08-23,0.06706458410711447
2021-08-24,0.0192138879760253
2021-08-25,0.0008513860788847962
2021-08-26,-0.013035142159054323
2021-08-27,0.037323762850201815
2021-08-30,-0.0005300478268841871
2021-08-31,-0.018911748887830794
2021-09-01,0.03952770538698766
2021-09-02,0.016365315515027262
2021-09-03,0.0014879611282584207
2021-09-07,0.016956787352995974
2021-09-08,-0.028189895651125334
2021-09-09,0.0272322583272266
2021-09-10,-0.013560788164831129
2021-09-13,0.005295878036331669
2021-09-14,-0.023362180392432784
2021-09-15,0.03671146506834218
2021-09-16,-0.0021537250210554634
2021-09-17,-0.023062005831699837
2021-09-20,-0.08311831102874755
2021-09-21,0.02514936970312456
2021-09-22,0.020172717451877393
2021-09-23,0.02922285899788005
2021-09-24,-0.0033142073371326495
2021-09-27,0.020437106432752945
2021-09-28,-0.007402072168769203
2021-09-29,-0.0037610144689180502
2021-09-30,0.02036951093037795
2021-10-01,0.025701072191534315
2021-10-04,-0.0728460318798885
2021-10-05,0.029088242586195585
2021-10-06,-0.01683062810050769
2021-10-07,-0.017093473107913388
2021-10-08,-0.025150301784509128
2021-10-11,0.009736467550656417
2021-10-12,-0.015252073997191196
2021-10-13,-0.02050935658886432
2021-10-14,-0.01700555172201612
2021-10-15,0.009416030346281282
2021-10-18,0.03580660076448994
2021-10-19,0.03144492923888054
2021-10-20,-0.0003499251233178482
2021-10-21,-0.0478063805135445
2021-10-22,-0.0016196447062460555
2021-10-25,0.01701163268613285
2021-10-26,-0.04886871369730598
2021-10-27,-0.014905452297709194
2021-10-28,-0.005555576748318192
2021-10-29,-0.01564239023821079
2021-11-01,0.04753228183175978
2021-11-02,-0.0081995567376289
2021-11-03,0.011294429597294986
2021-11-04,-0.021245999021582473
2021-11-05,-0.0491962893085644
2021-11-08,-0.012633463238338583
2021-11-09,0.012357501528695247
2021-11-10,-0.03919012021410112
2021-11-11,0.0270822037143017
2021-11-12,0.0031180007259862808
2021-11-15,-0.05178297965368768
2021-11-16,0.001470546097259625
2021-11-17,0.016037006814693444
2021-11-18,0.0062109594931266665
2021-11-19,0.002990207599891548
2021-11-22,-0.003473555612909795
2021-11-23,-0.03508771929824561
2021-11-24,-0.007272755015980126
2021-11-26,-0.014456457666698508
2021-11-29,0.06284141000568888
2021-11-30,-0.03917019236159697
2021-12-01,-0.045766759001087454
2021-12-02,0.0494832429185984
2021-12-03,0.005749989675520872
2021-12-06,0.036012090415892484
2021-12-07,0.03977612668570163
2021-12-08,-0.017605277504911143
2021-12-09,-0.06197142543007689
2021-12-10,-0.029865330049577976
2021-12-13,-0.057365688414715066
2021-12-14,-0.026172133139794218
2021-12-15,-0.0005
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.022650008660625
2022-01-03,-0.030565023998275875
2022-01-04,-0.007268355590264463
2022-01-05,-0.03556034886506279
2022-01-06,0.0017796316073971806
2022-01-07,0.009662322696787972
2022-01-10,-2.5923794199278136e-05
2022-01-11,0.04308771125759404
2022-01-12,0.004873946782749328
2022-01-13,-0.0262079235886183
2022-01-14,0.012624118272603811
2022-01-18,-0.011747165522793201
2022-01-19,-0.006095717278833712
2022-01-20,-0.003985785728262536
2022-01-21,-0.05303712604700639
2022-01-24,-0.00847401387367459
2022-01-25,0.006870179376333496
2022-01-26,0.02812893200815536
2022-01-27,0.051040171652685706
2022-01-28,0.0636092440336753
2022-01-31,0.01023241997882629
2022-02-01,0.03768903713158156
2022-02-02,-0.009644357915188861
2022-02-03,-0.012147396296122909
2022-02-04,0.009041222859665438
2022-02-07,0.03737475353243791
2022-02-08,-0.002898548280943186
2022-02-09,0.027309636543980775
2022-02-10,0.01534632521602558
2022-02-11,-0.007861095155977604
2022-02-14,-0.009469362273558102
2022-02-15,0.03422169613913495
2022-02-16,-0.0006108994604890339
2022-02-17,0.02826699902223982
2022-02-18,-0.02176422648119707
2022-02-22,0.02449737665433676
2022-02-23,-0.01872545378097543
2022-02-24,0.022579981638667458
2022-02-25,0.03140139400342403
2022-02-28,-0.0031226624743231363
2022-03-01,-0.026736126942386168
2022-03-02,0.02029154970702907
2022-03-03,0.0217901080299008
2022-03-04,-0.009394390305295212
2022-03-07,0.0021544596935623404
2022-03-08,0.004007426968363182
2022-03-09,-0.0038815981919521495
2022-03-10,0.011675563093735252
2022-03-11,0.009647478320226282
2022-03-14,-0.033818814331085384
2022-03-15,0.03682135362585549
2022-03-16,0.04032198009572833
2022-03-17,0.008221942272625219
2022-03-18,0.005064746529289529
2022-03-21,0.02238907998013658
2022-03-22,-0.04122216301147023
2022-03-23,0.0034566805329107426
2022-03-24,-0.030725025694783227
2022-03-25,0.015729488484533167
2022-03-28,0.007772107799496941
2022-03-29,-0.009416499191304661
2022-03-30,0.011463058483944744
2022-03-31,0.009737399927707724
2022-04-01,0.0160623107010065
2022-04-04,-0.04898509299453901
2022-04-05,-0.03186519874957242
2022-04-06,-0.021262332220622755
2022-04-07,0.02966920875773323
2022-04-08,0.02593674867828555
2022-04-11,-0.050391836603312846
2022-04-12,0.005723749074126169
2022-04-13,0.012809057871612906
2022-04-14,0.0093383552120333
2022-04-18,0.009264301587898888
2022-04-19,-0.018842138201512516
2022-04-20,-0.018203463493675447
2022-04-21,-0.031265775381670635
2022-04-22,-0.009094296441228387
2022-04-25,-0.047711936394166335
2022-04-26,0.07263431396050472
2022-04-27,0.07191316638152778
2022-04-28,0.041350190324415115
2022-04-29,0.0020259009903682568
2022-05-02,0.04367165158501218
2022-05-03,0.027508756548335844
2022-05-04,0.0018853407314294302
2022-05-05,0.0006174211773485321
2022-05-06,0.011522528451055725
2022-05-09,-0.10194689240566684
2022-05-10,0.0489576934425896
2022-05-11,-0.007954941938304538
2022-05-12,-0.003488997777960079
2022-05-13,0.08591560952272326
2022-05-16,0.0405477404731186
2022-05-17,-0.02101033345078096
2022-05-18,-0.023020394869644523
2022-05-19,0.01989353841521646
2022-05-20,-0.0011470048984405785
2022-05-23,0.05423180145166334
2022-05-24,0.007276385254145895
2022-05-25,0.02786395286700158
2022-05-26,0.013854535583475602
2022-05-27,0.02016337737971252
2022-05-31,-0.0567150758225686
2022-06-01,0.026808727138634515
2022-06-02,-0.006247551305225695
2022-06-03,0.024003355255573917
2022-06-06,-0.004391041016570618
2022-06-07,0.00988255512231569
2022-06-08,-0.07850538741740942
2022-06-09,-0.04888533699794958
2022-06-10,0.04221784552590635
2022-06-13,-0.0694031806520361
2022-06-14,0.03598379893821679
2022-06-15,0.02436971745916372
2022-06-16,-0.03609515192342316
2022-06-17,-0.03290779708970526
2022-06-21,0.09562916711473601
2022-06-22,-0.03587684624716503
2022-06-23,-0.05998333652019294
2022-06-24,0.028655871918124465
2022-06-27,0.05083286827330946
2022-06-28,0.02732987143563248
2022-06-29,-0.08539502717324843
2022-06-30,0.0037811881727523033
2022-07-01,-0.009852221649507942
2022-07-05,-0.03833765375452414
2022-07-06,-0.10864271541430215
2022-07-07,-0.0005
2022-07-08,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,0.0
2022-07-19,0.0
2022-07-20,-0.0007756713864139337
2022-07-21,-0.005765973622239257
2022-07-22,-0.04487835993156455
2022-07-25,0.028238185793138394
2022-07-26,-0.006283367204878587
2022-07-27,0.034893418441220576
2022-07-28,-0.011851996777765782
2022-07-29,0.014877906885863258
2022-08-01,0.02746779778203852
2022-08-02,0.007258702407590612
2022-08-03,-0.01928668365047961
2022-08-04,-0.011938898822654666
2022-08-05,0.023871642309294262
2022-08-08,0.020931175761142208
2022-08-09,0.01905815708073746
2022-08-10,0.005183019674306788
2022-08-11,0.011605205228141282
2022-08-12,-0.00966946620985969
2022-08-15,-0.02645693128306159
2022-08-16,-0.0021874148808783238
2022-08-17,-0.005800621878967816
2022-08-18,0.02016752276221701
2022-08-19,-0.026972891135293154
2022-08-22,0.012568759324833478
2022-08-23,-0.014789337579168315
2022-08-24,-0.0063126859883056744
2022-08-25,-0.010526583240757548
2022-08-26,-0.04188018574381202
2022-08-29,0.03385862996658734
2022-08-30,-0.0441314063433772
2022-08-31,0.015186807652470269
2022-09-01,-0.01372014063356769
2022-09-02,0.030707068707227836
2022-09-06,0.03646540826674333
2022-09-07,-0.04355382611419306
2022-09-08,0.01070434064038861
2022-09-09,0.05281299532147221
2022-09-12,0.010112183378731876
2022-09-13,-0.016691128663571975
2022-09-14,0.0345693350830677
2022-09-15,-0.016054226033835106
2022-09-16,-0.022914456960715757
2022-09-19,0.03841449123504437
2022-09-20,-0.004982082064130422
2022-09-21,-0.014923318039485156
2022-09-22,0.0024686713165129603
2022-09-23,-0.08467424102871113
2022-09-26,0.009074455200886011
2022-09-27,0.014379982270006364
2022-09-28,-0.009722903292454788
2022-09-29,-0.01044549309727677
2022-09-30,0.005501065168183716
2022-10-03,-0.010466280490582403
2022-10-04,-0.010096110200739306
2022-10-05,-0.05099559151429034
2022-10-06,0.0498975654267404
2022-10-07,0.02729716743611421
2022-10-10,-0.03345195246425814
2022-10-11,0.028964075647110343
2022-10-12,0.05343515687761191
2022-10-13,0.011775372725553623
2022-10-14,0.03804836059373362
2022-10-17,0.018758061919986968
2022-10-18,0.042328042328042326
2022-10-19,-0.004263940801475297
2022-10-20,-0.0201876358071873
2022-10-21,-0.008116532691797351
2022-10-24,-0.007973165533609827
2022-10-25,0.026226770526266874
2022-10-26,-0.013848878058768055
2022-10-27,-0.016313598814121755
2022-10-28,-0.0070565076982400665
2022-10-31,0.00482293340847643
2022-11-01,0.058986639998835605
